customer_id,customer_name,email,phone,city,state,signup_date,membership_tier,marketing_opt_in
1599,JULIAN SANCHEZ,,770-327-8902x764,North Gina,WI,2025-08-29,Gold,
1600,Rebecca Prince,jacobsonamy@example.com,254.873.8808x4274,New Franklin,MD,2020-12-17,Silver,
1601,Gregory Walker,wooddonald@example.net,(315)950-1352x471,Chambersstad,AL,2025-05-19,Standard,False
1602,William Dean,wileycynthia@example.org,305.714.1200x74045,Carpenterborough,IL,2024-12-29,Gold,False
1603,Jason Weber,lhoffman@example.com,238.879.3092x523,West Robertchester,AS,2025-06-28,Standard,True
1604,ERIC HESS,harrisjamie@example.com,+1-512-858-1936x694,Jaredchester,MI,2020-12-12,Standard,True
1605,matthew santana,heather94@example.com,(981)950-8951x46318,Normanbury,TX,2024-09-29,Silver,False
1606,ADAM MOORE,johnwalker@example.net,231.296.0250x92704,Johnside,PW,2025-03-27,Standard,
1607,Jose Mcdonald,ypearson@example.org,001-727-557-8966x3680,Leeton,MP,2023-04-16,Silver,
1608,Tonya Harris,elliottanthony@example.net,001-382-847-7075,North Aaron,NY,2024-01-03,Platinum,
1609,Mary Valenzuela,richardrose@example.net,(881)868-9600,East Tomton,ME,2024-08-21,Standard,True
1610,Christopher Powers,bmorris@example.com,+1-917-992-2419,East Davidside,AR,2025-01-14,Gold,False
1611,NATHANIEL WILLIAMSON,,(644)887-8904x833,Ambermouth,PW,2023-11-12,Gold,False
1612,Anthony Garcia,santiagowilliam@example.org,(266)540-5997x43087,Warrenmouth,VT,2025-02-03,Silver,True
1613,Brian Barnes,fjohnson@example.com,478-613-7314x21756,Wheelerview,VA,2026-03-17,Standard,
1614,Brian Cherry,shannonbowen@example.org,(697)866-2084x078,Pennyville,MA,2022-03-10,Standard,False
1615,Wesley Taylor,udixon@example.com,425-254-2458x66729,Martinchester,NJ,2023-05-01,Standard,
1616,Melvin Garcia,damon82@example.com,001-838-468-8339x238,West Deborah,KS,2024-05-16,Standard,False
1617,Jennifer Hart,dbird@example.org,(665)474-8084x371,Thomasbury,SC,2023-03-20,Silver,False
1618,Amanda Blair,,(666)246-0961,North Brandonville,NE,2022-11-14,Gold,False
1619,Leslie Morris,sherri30@example.org,278-746-2742,Port Jennifer,MA,2023-01-11,Gold,True
1620,Katie Orozco,brianayala@example.org,(916)265-6910,Potterland,VI,2024-09-01,Gold,
1621,Daniel Durham Jr.,,(850)606-4227,West Marilyn,SD,2021-05-20,Gold,True
1622,gina lowery,bruce53@example.com,974.711.6028x5953,Carolside,NM,2022-07-08,Gold,True
1623,NANCY BROWN,nuneznicole@example.org,623.601.6430x32977,Jeremyberg,OR,2026-03-20,Gold,True
1624,jesus patterson,usteele@example.com,001-504-677-2464x972,New Laurachester,NV,2024-11-21,Standard,
1625,Sheila Johnson,shansen@example.org,+1-482-899-3164x212,Williamfort,WI,2024-06-11,Standard,
1626,Pamela Mitchell,smithdawn@example.com,001-799-815-8434,Susanberg,WI,2020-12-23,Silver,True
1627,Derek Brown,gholt@example.org,(231)939-5943x57845,Lake Jessica,DE,2022-01-05,Standard,False
1628,Mark Bauer,phillipwalsh@example.org,+1-981-254-4788x93770,Melissamouth,AK,2021-08-12,Gold,False
1629,MIKAYLA LITTLE,paulrobinson@example.com,(224)632-6572x0798,Williamshaven,RI,2024-05-28,Gold,False
1630,Margaret Alexander,vsimpson@example.org,001-739-699-6369x184,Danielshire,ND,2026-09-02,Standard,False
1631,Dr. Jodi Higgins,alisonross@example.org,001-690-916-5159x9527,Rosariostad,SD,2024-09-19,Standard,False
1632,Tyrone Jones,xandrews@example.org,334-975-6196,Wardton,FL,2022-08-31,Standard,True
1633,Alex Williams,trice@example.net,+1-295-887-0051x253,North Christina,AL,2021-05-08,Standard,False
1634,Jon Merritt,georgehawkins@example.net,001-927-746-2268,North Chase,FM,2022-08-30,Standard,
1635,olivia clark,qanderson@example.org,857.693.1444x941,Tanyashire,WV,2022-10-06,Platinum,True
1636,Mark Caldwell,adam92@example.com,315.473.6850x705,Christopherville,WY,2025-04-03,Standard,False
1637,Matthew Hamilton,wendywoods@example.net,844-956-6196,Hoganland,VA,2020-11-09,Silver,
1638,Cynthia Cooley,smithjacob@example.net,(457)964-7566x573,Mccannland,WV,2022-09-03,Gold,
1639,Joseph Mendez,johnbrown@example.com,(721)547-0616x53730,Fredericktown,NM,2021-01-10,Standard,
1640,Steven Butler,bryanjohnston@example.net,(515)807-1066x1690,Brownshire,AR,2024-12-06,Standard,False
1641,Matthew Andrews,bramos@example.net,819.294.6709,Nelsonchester,GU,2022-04-17,Silver,
1642,larry conrad,andrewcaldwell@example.com,+1-484-677-9888,South Michael,MO,2021-02-02,Silver,False
1643,Kimberly Jordan,sergioking@example.net,(930)709-7154,Allenborough,PR,2026-08-05,Standard,True
1644,Janice Hodge,jonesmark@example.com,001-581-940-8282x46491,South Lauraton,OK,2025-03-30,Silver,
1645,Mary Patton,brooksashley@example.net,378.313.1915,South Lindsay,AS,2022-05-07,Standard,False
1646,Jeremiah Williams,sgross@example.net,905-381-5193x942,New Tiffanyburgh,NE,2020-10-25,Standard,
1647,Amy Hanson,dbernard@example.net,(681)444-1666x11772,South Pamelafort,AR,2025-05-31,Silver,
1648,Patrick Manning,angela40@example.com,+1-577-395-7240x030,Calebhaven,VI,2024-01-08,Gold,True
1649,KEVIN LYNCH,kerriparks@example.net,376-241-9495x8325,North Derekfurt,IN,2023-02-27,Standard,False
1650,Sandy Lucero,fcalhoun@example.net,001-770-685-9426x82395,Lake Joshua,ND,2021-12-13,Standard,
1651,Joseph Smith,edwardsmia@example.com,(594)915-1398x5532,Alexanderborough,RI,2025-05-27,Standard,
1652,Francisco Jackson,edward32@example.com,842.713.9579,Martintown,NM,2023-08-24,Standard,True
1653,Albert Fisher,melissa55@example.net,704.782.9407x82862,Goodmanshire,ID,2021-11-10,Silver,
1654,Allison Patterson,crystalward@example.net,436.508.0558x226,South Victoriastad,PR,2025-11-18,Standard,True
1655,Craig Taylor,xburgess@example.org,514-977-5688x6371,Smithtown,VI,2020-10-18,Standard,
1656,faith wagner,yatesjanet@example.net,001-439-765-7537x64451,Mooreburgh,FL,2025-07-12,Platinum,
1657,Mary Glover,rguerra@example.com,(399)861-3807,Lake Ryanshire,AS,2020-09-30,Standard,True
1658,Deborah Jones,hbarrett@example.org,729.921.6298x60427,Port Brianchester,SD,2024-08-03,Standard,False
1659,James Cook,udurham@example.net,4962941235,Farmerhaven,CA,2021-10-26,Standard,False
1660,Julia Campbell,robinharris@example.com,6366808588,Jasonfort,DC,2021-03-24,Silver,False
1661,Carrie Trevino,achaney@example.org,+1-631-591-8043,Port Brittanyfort,OK,2025-05-09,Gold,True
1662,Raymond Hunt,gregory81@example.net,001-801-787-4729x13112,Parkertown,IL,2026-06-28,Gold,True
1663,ASHLEY JONES,westkaren@example.com,(332)775-8881,North Robert,AK,2021-01-07,Standard,
1664,Gregory Glenn,nancydavis@example.net,909-453-1001,Calebfurt,VI,2025-10-26,Silver,False
1665,Joshua Smith,,670.220.9819,Port Ruthview,MS,2024-07-01,Silver,False
1666,MICHAEL CABRERA,wallstyler@example.com,(504)750-9806,East Susan,MN,2024-05-16,Standard,
1667,Michelle Fisher,terri04@example.net,461-273-0515x133,Ramoston,VI,2020-11-02,Standard,
1668,Taylor Mcguire,theresa74@example.org,+1-535-796-6533x9036,Ramirezbury,PA,2025-11-12,Gold,False
1669,Jonathan Park,popekenneth@example.com,(567)350-1468,Petertown,MP,2021-04-13,Silver,False
1670,David Schultz,michelle58@example.net,+1-246-342-0181x90232,Maddenville,PA,2025-05-14,Gold,
1671,Adriana Manning,yorkkathy@example.org,351.892.6775x046,Lake Dustin,SC,2023-10-23,Standard,
1672,Diane Gonzalez,ireed@example.net,+1-887-720-2048x7103,West Tony,WV,2026-02-14,Gold,True
1673,Richard Sharp,lwilson@example.com,453-214-5955x0800,Higginsstad,ME,2022-06-13,Standard,
1674,Jessica Lowery,lisawatts@example.net,236-310-9098x245,Jennaport,NV,2023-07-02,Standard,False
1675,Jennifer Gonzales,vasquezkristen@example.org,(625)325-5313,Fisherburgh,ND,2020-12-03,Standard,False
1676,Elizabeth Jones,joseph01@example.com,379.905.8482,New James,WV,2020-11-04,Gold,
1677,lisa mckee,hodgessusan@example.net,(696)856-1206,Jenniferfort,MS,2025-10-06,Gold,
1678,Heather Jackson,peterssandra@example.org,001-414-839-9925x7099,North Drewstad,SC,2022-03-27,Standard,
1679,Danielle Rice,marcuscook@example.org,228.765.9181,New Melissa,AS,2022-09-08,Silver,False
1680,Mrs. Shannon Lee DVM,arobinson@example.net,+1-483-303-8840x16776,Lake Andretown,PR,2024-04-21,Standard,True
1681,Jimmy Guzman,wcarter@example.com,(540)669-1438x767,North Kelsey,SC,2023-08-13,Gold,
1682,Jennifer Coleman,carol79@example.org,001-662-563-2732,Avilaborough,TX,2022-07-31,Silver,True
1683,Laura Mcneil,robert51@example.com,434-930-7683,Cochranside,CO,2025-11-05,Standard,False
1684,Amanda Gomez,aguilarthomas@example.org,(942)536-3743,North Jefferyland,NC,2024-07-09,Silver,
1685,Benjamin Cooper,zbaldwin@example.com,001-582-661-1147x6207,Ryanbury,VA,2026-08-25,Standard,False
1686,Roger Morris,laura64@example.com,811.868.8592,South Dana,AK,2022-09-27,Standard,
1687,Kelly Munoz,anawilliams@example.com,+1-257-681-6560,New Gabrielaton,WV,2020-10-04,Silver,
1688,DUANE MORALES,angelacasey@example.com,873-546-0873,West Anneland,NC,2026-05-18,Standard,
1689,Casey Hernandez,abigailforbes@example.com,603-408-3491x16476,Gonzalezchester,OH,2021-03-10,Standard,True
1690,David Chandler,pamelamartin@example.com,001-581-281-5539x258,North James,NM,2025-07-15,Platinum,False
1691,David Gordon,sloanthomas@example.net,660.328.7490x726,West Heatherbury,OR,2021-01-21,Gold,True
1692,mr. joseph caldwell,olynch@example.net,+1-885-793-0822x7814,New Levi,GU,2021-03-16,Standard,False
1693,Monica Sanchez,bradjackson@example.com,661.815.6230x67801,Johnsonland,KY,2025-04-27,Gold,True
1694,Chris Clay,scottsamuel@example.org,7838624874,East Lisa,ND,2024-11-24,Silver,False
1695,Michele Castillo,leahanderson@example.com,260.863.9513x689,Kendraport,CA,2024-07-22,Standard,
1696,Danielle Robinson,tsullivan@example.org,+1-937-756-1845x35777,Lake Chelsea,MA,2024-11-12,Standard,False
1697,Joseph Maldonado,scottcollins@example.net,(739)260-4244,West Marissa,MS,2023-09-16,Gold,
1698,Bryan Mendoza,christineclarke@example.net,+1-581-461-0376,Aaronhaven,GU,2023-08-28,Standard,False
1699,Daniel Scott,samuelmcclain@example.net,3869551086,Port Tylerhaven,IL,2025-01-12,Silver,
1700,Bobby Anderson,antonio75@example.net,825-501-6575x5574,New Charles,AL,2024-06-04,Standard,True
1701,Mckenzie Webster,phillip55@example.com,884.810.9600,South Natalieland,TN,2024-10-15,Standard,True
1702,MRS. JENNIFER BALLARD,kellysteele@example.com,+1-779-918-1433x697,Melaniestad,KS,2022-09-25,Standard,True
1703,Justin Adams,robertwatson@example.org,982.749.9696x60818,West Danieltown,ID,2023-01-13,Standard,True
1704,Eric Wallace,daniel61@example.net,679.602.2930,North Glenda,CO,2023-03-11,Standard,False
1705,Samuel Morris,mlawson@example.org,5722566872,Davidsonchester,MI,2025-06-04,Silver,
1706,Christina Wolfe,daniel04@example.org,567.477.6795,West Monica,MS,2023-05-11,Standard,
1707,Kevin Ruiz,kimberly91@example.org,6946540289,New Sara,NC,2023-07-21,Standard,True
1708,JILLIAN DUNCAN,youngpaul@example.com,888-568-9969x087,West Davidbury,MD,2021-07-04,Silver,
1709,Stephanie Mitchell,mcdanielkristy@example.com,942.870.7254x452,North Carolynview,NH,2024-03-07,Standard,
1710,John Conway,fstewart@example.net,491.246.0378,West Robert,PA,2025-08-22,Standard,
1711,Stuart Castro,amanda77@example.org,001-975-901-3993x9256,Kerrifurt,GU,2024-05-01,Standard,
1712,Karen Olson,awhite@example.net,586.216.3386x381,East Julie,MT,2022-02-22,Gold,True
1713,Lisa Fisher,bishoprichard@example.com,797-670-5364x434,East Danielmouth,MS,2021-06-15,Standard,True
1714,Marissa Abbott,michellegilbert@example.com,728.800.9205x36504,Montgomeryton,AZ,2021-09-12,Silver,True
1715,Sherri Lopez,dean40@example.com,857-358-4276,South Shane,PW,2026-03-29,Standard,
1716,natalie gonzalez,jeremycalderon@example.com,+1-342-801-8445x766,New Maureen,PW,2025-01-17,Standard,True
1717,Nicholas Campbell,lewisamanda@example.org,+1-873-326-5234x6554,Port Donna,AR,2024-12-19,Silver,True
1718,DIANA IRWIN,bleonard@example.com,501-798-9289x1435,Margaretmouth,SC,2021-12-31,Standard,
1719,Beth Duke,pdrake@example.org,681.338.4751x3407,Andrewside,FM,2024-12-19,Standard,True
1720,Amber Reed,kayla65@example.org,(706)990-6119,Lake Scott,MA,2026-06-28,Silver,False
1721,Bryan Nichols,wparker@example.net,342-780-5400x923,South Annbury,AL,2022-02-08,Gold,False
1722,Colin Johnson,allenjoseph@example.net,001-632-992-6205x55562,Patrickstad,VA,2025-12-17,Silver,True
1723,Colleen Joyce,brookeguzman@example.com,710.995.1888,Schmidtburgh,WY,2026-03-22,Gold,True
1724,Alexis Mathis,timothy83@example.net,683.801.8986x598,Port Shannonport,MA,2025-12-17,Standard,
1725,Francisco Francis,nsmith@example.org,218.487.5875x098,South Matthewberg,AZ,2025-11-22,Silver,True
1726,lauren williams,npollard@example.net,4642847739,West Crystal,KS,2022-03-10,Standard,
1727,Alexis Woods,andrewschristopher@example.net,+1-890-611-2036x7291,South Christopher,SC,2025-08-16,Standard,
1728,Matthew Hill,rittertracy@example.net,552.375.6520,North Denise,CA,2025-05-03,Silver,
1729,Sean Walker,riveraveronica@example.org,8742166430,Eddiebury,CT,2025-02-04,Platinum,False
1730,Carlos Esparza,qcopeland@example.com,410.360.6067x3778,Davidville,AZ,2023-01-24,Standard,
1731,Lawrence Gordon,thomas80@example.net,717-705-6476,Avilamouth,OR,2021-01-13,Silver,False
1732,Nicholas Ross,uharrell@example.net,001-547-991-0999,Amberfurt,MD,2020-10-20,Silver,False
1733,KIMBERLY ROBERTS,jameswiley@example.org,798-720-7000x267,Seanborough,AS,2021-08-25,Platinum,False
1734,Renee Clarke,fryjason@example.org,811-572-3035x82172,Port Anthony,WI,2024-12-05,Standard,False
1735,Nicole Scott,nicholsheather@example.net,(911)425-8044x30657,North Dennisville,UT,2026-02-12,Standard,
1736,Justin Yoder,bkidd@example.org,(921)252-6737x110,Fergusonhaven,SD,2023-02-08,Gold,True
1737,Oscar Parker,thomas35@example.net,968-895-3742x5257,Lovebury,TX,2023-04-11,Gold,
1738,James Lester,walkerevan@example.net,+1-337-801-4095x0715,East Jeffrey,SD,2025-08-27,Gold,False
1739,Brittany Robbins,fjones@example.com,+1-495-333-8416x2906,Jenniferchester,MO,2022-07-08,Silver,
1740,Susan Johnson,bellchristopher@example.net,843.249.3635,Ramosbury,LA,2020-12-30,Standard,
1741,Michael Davis,jford@example.org,+1-674-430-9647,East Peter,IA,2023-08-08,Silver,False
1742,Allison Ball,brandyrogers@example.com,+1-928-590-8454x82627,North Michelle,HI,2025-01-19,Silver,
1743,Michael Tapia,zlong@example.org,404-619-7447x652,Kirkfurt,NC,2022-09-14,Silver,True
1744,Ashley Watkins,woodscharles@example.org,752.284.5470,West Lindamouth,KS,2025-06-19,Standard,False
1745,Tina Washington,dedwards@example.net,513-783-1276x0783,Amberberg,PW,2024-10-10,Standard,True
1746,ronald lara,hughesalexis@example.org,(334)317-6546x141,Lake Corymouth,VI,2022-03-19,Silver,False
1747,melanie miller,mariahunter@example.net,958.944.8012,East Oliviafort,UT,2022-01-04,Silver,
1748,Matthew Cowan,mariaguzman@example.net,274-547-9408,Port Leahside,PA,2021-04-22,Silver,
1749,Mark Atkins,maria99@example.com,984-402-9376x45265,East Johnfurt,MD,2025-01-29,Gold,
1750,AMANDA SMITH MD,caldwelldavid@example.net,001-888-900-3005x37828,Port Jenny,PR,2023-03-13,Standard,False
1751,Perry Lee,ijones@example.org,001-369-722-3976x62154,New Victoriaton,NV,2024-06-09,Gold,
1752,stephanie gibson,christinejackson@example.net,+1-842-586-3583x492,Newmanview,RI,2020-09-09,Standard,
1753,Amy Taylor,shelbyward@example.net,257.728.3463x89161,Susanside,NM,2022-08-14,Standard,False
1754,Mark Matthews,nelsonbrenda@example.net,001-309-641-6795x20279,Melissaside,CO,2022-11-14,Standard,True
1755,Lisa Martinez,williamrogers@example.net,887-749-4009x2628,South Dianetown,MP,2025-07-14,Gold,True
1756,Alison Bryant,millerrebecca@example.com,757.852.9255,Lake Graceview,NE,2021-01-04,Standard,
1757,April Morgan,andersonjason@example.org,224-894-7002x519,Strongport,UT,2025-08-01,Gold,
1758,Marc Ward,knorris@example.com,+1-577-747-6308,Andersonside,PA,2022-04-17,Gold,False
1759,SHANNON CRAIG,,6634474180,Lake Ericborough,AL,2020-11-07,Standard,False
1760,karen cooper,jasonwaters@example.com,+1-728-476-5755,Williamside,MD,2022-07-28,Standard,False
1761,HEATHER HARDY,rgill@example.net,782.764.8713x0002,Richardview,MA,2026-04-28,Standard,
1762,Jeremy Hicks,brendareid@example.net,947-204-1450x5633,Morrisonmouth,SD,2025-10-07,Standard,True
1763,Brian Long,gonzalezdeanna@example.com,+1-495-659-4229x8133,New Elizabethmouth,PR,2021-04-24,Standard,False
1764,Brandon Meyer,reevesnicholas@example.net,443.960.4890x985,West Jeffreychester,OK,2026-06-13,Standard,False
1765,Zachary Harris,kimberly68@example.net,001-938-861-6187,Tammymouth,NC,2025-04-18,Silver,True
1766,Chelsea Clarke,kwalters@example.net,879-200-5312,Lucasfort,ME,2024-09-20,Standard,True
1767,Whitney Schmidt,sara95@example.net,001-976-595-5912x68130,Camachoville,WY,2021-01-18,Standard,
1768,Hannah Sellers,jacksonjoel@example.net,759-923-2580x245,North Katieburgh,AS,2023-10-19,Standard,False
1769,Daniel Garcia,candice86@example.org,(470)323-1740,South Aaronfort,MS,2024-11-15,Standard,False
1770,Daniel Ramirez,psmith@example.net,(433)756-4162x9870,North Michael,VA,2022-01-26,Standard,True
1771,Mark Luna,melissa17@example.org,+1-436-585-0448x5260,Justinfort,FL,2025-12-06,Standard,True
1772,Steven Pennington,leah30@example.com,413-990-0458,Meganburgh,ID,2025-12-09,Standard,
1773,Amanda Brooks,jefferydiaz@example.com,(938)659-8182x8439,Rileyton,AZ,2022-04-14,Standard,False
1774,Katherine Haley,rebeccasmith@example.net,001-326-960-9404x4750,Alexischester,TX,2025-12-03,Standard,True
1775,Frank Larson,brewermarcus@example.com,001-672-523-2420,North Reginaldland,OK,2025-09-16,Gold,True
1776,Jeffrey Elliott,stevensonjohn@example.org,491-814-2028x61223,West Aaronberg,SC,2021-04-22,Silver,
1777,Chad Green,georgeallen@example.org,420.400.1327,Eileenmouth,AR,2022-05-27,Silver,True
1778,Latoya Klein,matthewblake@example.net,261-976-2948x46764,Carpenterstad,IL,2024-07-09,Standard,True
1779,April Lopez,dwilliams@example.com,836.902.7315,South Casey,WA,2022-12-07,Standard,False
1780,Jessica Matthews,manuel98@example.net,477.438.2438x2146,East Victoria,NC,2026-04-10,Standard,False
1781,Nathan Miller,gregory23@example.com,+1-306-427-0940x144,Matthewburgh,HI,2025-10-20,Standard,False
1782,Robert Hughes,boydmadison@example.net,593.550.4629,Ramirezstad,ID,2024-03-20,Standard,True
1783,robin dyer,jaredboyd@example.net,+1-995-791-9053x0945,Brianburgh,MI,2025-10-31,Standard,False
1784,Danny Figueroa,alexisolson@example.net,(318)669-4846x74752,Lake Michael,SD,2025-07-12,Standard,False
1785,Justin Wise,elizabethtaylor@example.net,7257254110,Thompsonport,CA,2022-12-17,Standard,
1786,Jill Kemp,hartmansarah@example.com,8596647033,Port Keith,WI,2021-07-14,Gold,
1787,Mike Johnson,joseph32@example.com,+1-314-234-0371x5243,West Emmachester,ND,2022-08-17,Silver,True
1788,lisa barry,john12@example.org,(926)849-7478x706,Juanhaven,MT,2022-02-28,Silver,
1789,Amanda Mcgrath,stevenschristopher@example.org,001-410-312-4480x5694,Lake Williamport,VT,2024-06-09,Silver,True
1790,Douglas Silva,barrettkimberly@example.org,223.814.9204x993,Brianview,CO,2024-03-12,Gold,
1791,Andrew Boone,charlesowen@example.com,2318588785,Smithchester,NV,2021-06-16,Standard,
1792,Brian Wilson,michaeljones@example.com,4953142770,Kimberlyside,MS,2026-06-23,Silver,
1793,Barbara Miller,uthompson@example.com,843-359-3410,Richmondtown,SC,2021-05-13,Silver,False
1794,KATHLEEN VALENTINE,jason07@example.org,612.220.7250x8452,Ballton,WA,2022-03-16,Gold,
1795,Bethany Cannon,lisarussell@example.org,+1-309-499-3191x40099,Davidville,WY,2024-05-02,Platinum,False
1796,SARAH DAY,tmathews@example.net,659-749-2543,East Richardview,SD,2024-03-14,Silver,
1797,Timothy Hamilton,rlarsen@example.net,410-651-2927,North Jill,NM,2021-09-19,Standard,
1798,Cynthia Cruz,aromero@example.com,3825408935,Lake Kathleen,MI,2023-07-02,Standard,False
1799,Justin Powers,tcruz@example.com,+1-820-817-2951x2660,North Melissatown,OH,2023-05-28,Standard,True
